Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-11-18 12:56:05.041095,53,1.00,59
2025-11-18 12:56:06.000973,53,1.00,59
2025-11-18 12:56:06.959075,53,1.00,59
2025-11-18 12:56:07.980397,53,1.00,59
2025-11-18 12:56:08.939892,54,1.00,59
2025-11-18 12:56:09.959323,54,1.00,59
2025-11-18 12:56:11.099705,54,1.00,59
2025-11-18 12:56:11.939123,54,1.00,59
2025-11-18 12:56:12.958852,54,1.00,59
2025-11-18 12:56:13.978135,55,1.00,59
2025-11-18 12:56:14.939566,55,1.00,59
2025-11-18 12:56:15.453143,55,0.40,59
2025-11-18 12:56:15.958831,56,0.40,59
2025-11-18 12:56:16.980397,56,0.40,59
2025-11-18 12:56:17.998500,56,0.40,59
2025-11-18 12:56:18.960495,57,0.40,59
2025-11-18 12:56:19.980065,57,0.40,59
2025-11-18 12:56:21.000033,58,0.40,59
2025-11-18 12:56:21.959581,58,0.40,59
2025-11-18 12:56:22.980260,58,0.40,59
2025-11-18 12:56:23.943540,58,0.40,59
2025-11-18 12:56:25.020583,58,0.40,59
2025-11-18 12:56:25.980198,57,0.40,59
2025-11-18 12:56:27.060620,56,0.40,59
2025-11-18 12:56:27.959917,56,0.40,59
2025-11-18 12:56:28.980179,55,0.40,59
2025-11-18 12:56:29.939786,54,0.40,59
2025-11-18 12:56:30.958931,54,0.40,59
2025-11-18 12:56:31.979994,54,0.40,59
2025-11-18 12:56:32.938444,54,0.40,59
2025-11-18 12:56:33.959781,54,0.40,59
2025-11-18 12:56:34.979304,54,0.40,59
2025-11-18 12:56:35.940537,54,0.40,59
2025-11-18 12:56:36.958451,54,0.40,59
2025-11-18 12:56:37.981029,54,0.40,59
2025-11-18 12:56:38.938526,55,0.40,59
2025-11-18 12:56:40.021818,55,0.40,59
2025-11-18 12:56:40.979880,56,0.40,59
2025-11-18 12:56:41.698437,56,0.50,59
2025-11-18 12:56:41.938787,56,0.50,59
2025-11-18 12:56:43.018503,57,0.50,59
2025-11-18 12:56:43.977918,57,0.50,59
2025-11-18 12:56:44.937973,57,0.50,59
2025-11-18 12:56:46.019244,58,0.50,59
2025-11-18 12:56:47.042575,58,0.50,59
2025-11-18 12:56:47.940344,57,0.50,59
2025-11-18 12:56:49.023478,57,0.50,59
2025-11-18 12:56:49.980720,57,0.50,59
2025-11-18 12:56:50.998687,56,0.50,59
2025-11-18 12:56:51.959219,56,0.50,59
2025-11-18 12:56:52.980017,56,0.50,59
2025-11-18 12:56:53.938807,56,0.50,59
2025-11-18 12:56:54.959362,56,0.50,59
2025-11-18 12:56:56.040909,56,0.50,59
2025-11-18 12:56:56.939352,56,0.50,59
2025-11-18 12:56:58.019456,56,0.50,59
2025-11-18 12:56:58.979038,56,0.50,59
2025-11-18 12:56:59.999422,56,0.50,59
2025-11-18 12:57:00.958902,56,0.50,59
2025-11-18 12:57:01.979538,56,0.50,59
2025-11-18 12:57:02.938799,56,0.50,59
2025-11-18 12:57:03.960713,56,0.50,59
2025-11-18 12:57:04.979171,56,0.50,59
2025-11-18 12:57:05.939083,56,0.50,59
2025-11-18 12:57:06.959578,56,0.50,59
2025-11-18 12:57:07.986450,56,0.50,59
2025-11-18 12:57:08.938343,56,0.50,59
2025-11-18 12:57:09.960742,56,0.50,59
2025-11-18 12:57:10.978654,56,0.50,59
2025-11-18 12:57:11.937786,57,0.50,59
2025-11-18 12:57:13.019760,57,0.50,59
2025-11-18 12:57:13.720242,57,0.70,59
2025-11-18 12:57:13.978881,58,0.70,59
2025-11-18 12:57:14.939809,59,0.70,59
2025-11-18 12:57:15.960151,60,0.70,59
2025-11-18 12:57:16.979899,60,0.70,59
2025-11-18 12:57:17.938656,59,0.70,59
2025-11-18 12:57:18.960948,61,0.70,59
2025-11-18 12:57:19.979699,62,0.70,59
2025-11-18 12:57:20.941721,63,0.70,59
2025-11-18 12:57:22.018939,65,0.70,59
2025-11-18 12:57:22.980603,66,0.70,59
2025-11-18 12:57:24.000922,67,0.70,59
2025-11-18 12:57:24.959840,67,0.70,59
2025-11-18 12:57:25.981904,68,0.70,59
2025-11-18 12:57:26.939889,68,0.70,59
2025-11-18 12:57:28.019370,68,0.70,59
2025-11-18 12:57:28.979628,68,0.70,59
2025-11-18 12:57:30.000282,68,0.70,59
2025-11-18 12:57:30.961395,68,0.70,59
2025-11-18 12:57:31.980548,68,0.70,59
2025-11-18 12:57:32.939491,68,0.70,59
2025-11-18 12:57:34.022289,68,0.70,59
2025-11-18 12:57:35.039733,68,0.70,59
2025-11-18 12:57:35.940943,67,0.70,59
2025-11-18 12:57:36.959832,67,0.70,59
2025-11-18 12:57:37.980670,67,0.70,59
2025-11-18 12:57:38.939743,66,0.70,59
2025-11-18 12:57:39.960046,64,0.70,59
