Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-06-26 14:20:42.810414,84,2.00,72
2025-06-26 14:20:43.831288,82,2.00,72
2025-06-26 14:20:44.790512,81,2.00,72
2025-06-26 14:20:45.261912,81,1.90,72
2025-06-26 14:20:45.810390,80,1.90,72
2025-06-26 14:20:46.770033,79,1.90,72
2025-06-26 14:20:47.790838,79,1.90,72
2025-06-26 14:20:48.810304,78,1.90,72
2025-06-26 14:20:49.770794,78,1.90,72
2025-06-26 14:20:50.790028,77,1.90,72
2025-06-26 14:20:51.810077,77,1.90,72
2025-06-26 14:20:52.770810,77,1.90,72
2025-06-26 14:20:53.852199,77,1.90,72
2025-06-26 14:20:54.810902,77,1.90,72
2025-06-26 14:20:55.891249,77,1.90,72
2025-06-26 14:20:56.791269,77,1.90,72
2025-06-26 14:20:57.810550,77,1.90,72
2025-06-26 14:20:58.769848,77,1.90,72
2025-06-26 14:20:59.792633,78,1.90,72
2025-06-26 14:21:00.813187,78,1.90,72
2025-06-26 14:21:01.771458,79,1.90,72
2025-06-26 14:21:02.851814,78,1.90,72
2025-06-26 14:21:03.810669,77,1.90,72
2025-06-26 14:21:04.771030,78,1.90,72
2025-06-26 14:21:05.791131,79,1.90,72
2025-06-26 14:21:06.812182,79,1.90,72
2025-06-26 14:21:07.772845,80,1.90,72
2025-06-26 14:21:08.793496,81,1.90,72
2025-06-26 14:21:09.812513,82,1.90,72
2025-06-26 14:21:10.772932,82,1.90,72
2025-06-26 14:21:11.791091,82,1.90,72
2025-06-26 14:21:12.811592,82,1.90,72
2025-06-26 14:21:13.773678,82,1.90,72
2025-06-26 14:21:14.790261,82,1.90,72
2025-06-26 14:21:15.812138,82,1.90,72
2025-06-26 14:21:16.771412,83,1.90,72
2025-06-26 14:21:17.850377,83,1.90,72
2025-06-26 14:21:18.811852,85,1.90,72
2025-06-26 14:21:19.770686,86,1.90,72
2025-06-26 14:21:20.791572,87,1.90,72
2025-06-26 14:21:21.812669,87,1.90,72
2025-06-26 14:21:22.772518,87,1.90,72
2025-06-26 14:21:23.791381,86,1.90,72
2025-06-26 14:21:24.872932,85,1.90,72
2025-06-26 14:21:25.890619,85,1.90,72
2025-06-26 14:21:26.851810,83,1.90,72
2025-06-26 14:21:27.812886,82,1.90,72
2025-06-26 14:21:29.011398,81,1.90,72
2025-06-26 14:21:29.792086,80,1.90,72
2025-06-26 14:21:30.811485,79,1.90,72
2025-06-26 14:21:31.771495,78,1.90,72
2025-06-26 14:21:32.792187,78,1.90,72
2025-06-26 14:21:33.810775,78,1.90,72
2025-06-26 14:21:34.770484,78,1.90,72
2025-06-26 14:21:35.790849,77,1.90,72
2025-06-26 14:21:36.811590,78,1.90,72
2025-06-26 14:21:37.770508,79,1.90,72
2025-06-26 14:21:38.793647,80,1.90,72
2025-06-26 14:21:39.811184,80,1.90,72
2025-06-26 14:21:40.770484,80,1.90,72
